,popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
10742,53,214382,0.3779999999999999,0.851,11,-3.868,0.0574,0.00336,0.931,0.0822,0.2319999999999999,109.238,4,2020
10743,49,135754,0.778,0.873,7,-4.7010000000000005,0.293,0.147,1.44e-05,0.342,0.62,159.83700000000002,4,2020
10744,50,172059,0.732,0.75,2,-6.477,0.0855,0.208,9.63e-05,0.128,0.539,159.914,4,2020
10745,50,191513,0.579,0.6970000000000001,6,-4.583,0.0697,0.173,0.0,0.1,0.6729999999999999,137.774,4,2020
10746,50,201375,0.855,0.7390000000000001,1,-5.83,0.21,0.0444,0.0,0.1369999999999999,0.581,160.048,4,2020
10747,51,192000,0.851,0.497,11,-11.987,0.128,0.0681,0.156,0.0707,0.8490000000000001,100.034,4,2020
10748,58,131319,0.865,0.7829999999999999,1,-4.718999999999999,0.0377,0.0383,1.8e-06,0.326,0.66,106.016,4,2020
10749,54,194571,0.8,0.557,1,-6.51,0.286,0.606,0.0,0.0424,0.4479999999999999,125.91,4,2020
10750,49,179414,0.507,0.848,11,-8.301,0.0928,0.0133,0.183,0.123,0.7090000000000001,174.963,4,2020
10751,50,197664,0.899,0.601,10,-6.185,0.1,0.0998,0.0,0.106,0.129,102.02,4,2020
10752,55,218236,0.5670000000000001,0.562,9,-7.073,0.17,0.043,0.0,0.1009999999999999,0.1119999999999999,168.22799999999998,4,2020
10753,50,132697,0.785,0.905,5,-4.046,0.2739999999999999,0.0606,1.14e-06,0.46,0.657,129.952,4,2020
10754,49,169300,0.539,0.743,11,-6.412999999999999,0.0678,0.0575,0.0113,0.147,0.265,148.989,4,2020
10755,58,148549,0.795,0.507,10,-7.188,0.0332,0.542,6.83e-06,0.1159999999999999,0.784,120.009,4,2020
10756,57,234667,0.746,0.674,8,-5.192,0.186,0.347,0.0,0.0478,0.551,90.0,4,2020
10757,52,108750,0.969,0.745,1,-1.922,0.069,0.0141,0.000658,0.0856,0.361,128.042,4,2020
10758,50,218764,0.514,0.966,2,-4.854,0.0502,0.00677,0.0422,0.382,0.802,91.025,4,2020
10759,54,152486,0.629,0.573,5,-5.523,0.36,0.392,0.000113,0.13,0.24,179.965,4,2020
10760,52,137335,0.745,0.716,1,-7.801,0.347,0.147,0.0013599999999999,0.523,0.348,100.088,4,2020
10761,49,138000,0.8170000000000001,0.485,10,-10.595999999999998,0.0862,0.176,2.27e-05,0.111,0.12,104.027,4,2020
10762,50,181389,0.514,0.967,0,-3.5460000000000003,0.0786,0.108,0.0,0.6459999999999999,0.486,95.991,4,2020
10763,71,209598,0.452,0.937,1,-3.346,0.161,0.0002089999999999,3.61e-06,0.606,0.604,164.032,4,2020
10764,52,92451,0.6859999999999999,0.7020000000000001,8,-4.805,0.564,0.0634,0.00352,0.1669999999999999,0.2189999999999999,100.409,4,2020
10765,49,90000,0.7909999999999999,0.722,1,-4.008,0.1939999999999999,0.368,0.0,0.346,0.8909999999999999,117.968,1,2020
10766,50,171904,0.585,0.706,2,-6.244,0.0307,0.00367,0.0,0.0793,0.133,94.96,4,2020
10767,53,198960,0.721,0.755,4,-3.796,0.0632,0.0159,0.0,0.332,0.302,125.0,4,2020
10768,50,355499,0.782,0.72,11,-5.299,0.297,0.00536,0.0,0.258,0.517,142.80200000000002,4,2020
10769,50,133640,0.8270000000000001,0.8109999999999999,10,-4.223,0.108,0.0245,5.65e-05,0.0607,0.784,175.985,4,2020
10770,4,92293,0.186,0.984,6,-4.28,0.118,4.66e-05,0.867,0.3389999999999999,0.176,61.596,4,2020
10771,62,133721,0.7979999999999999,0.497,7,-7.94,0.162,0.184,0.0,0.17,0.513,171.983,4,2020
10772,49,161403,0.823,0.7120000000000001,0,-6.191,0.237,0.0241,0.0,0.147,0.691,170.986,4,2020
10773,49,156414,0.6729999999999999,0.833,5,-5.0,0.0591,0.431,0.0,0.391,0.611,120.017,4,2020
10774,50,213913,0.743,0.754,9,-4.468999999999999,0.0445,0.376,0.0,0.57,0.637,114.994,4,2020
10775,52,128880,0.905,0.382,9,-8.259,0.103,0.176,0.0086,0.113,0.331,125.065,4,2020
10776,52,97714,0.942,0.722,6,-3.756,0.482,0.00206,3.68e-05,0.0859,0.541,140.03,4,2020
10777,50,177672,0.507,0.611,1,-6.814,0.152,0.00467,0.00825,0.4639999999999999,0.385,143.506,5,2020
10778,50,260069,0.867,0.742,7,-7.376,0.206,0.0206,0.0166,0.206,0.7659999999999999,126.979,4,2020
10779,49,121739,0.7809999999999999,0.568,0,-7.739,0.374,0.0472,0.0,0.1009999999999999,0.521,137.548,4,2020
10780,48,158000,0.55,0.769,6,-4.745,0.139,0.182,0.000315,0.0882,0.157,120.024,4,2020
10781,50,218638,0.708,0.5870000000000001,9,-6.771,0.284,0.38,0.0,0.332,0.401,159.967,4,2020
10782,50,166572,0.5920000000000001,0.574,7,-10.527,0.165,0.297,0.233,0.218,0.345,110.004,4,2020
10783,52,191000,0.8170000000000001,0.691,5,-6.966,0.0542,0.0942,3.91e-05,0.253,0.289,119.988,4,2020
10784,52,183273,0.8240000000000001,0.7829999999999999,1,-5.648,0.155,0.168,0.0107,0.0893,0.695,109.994,4,2020
10785,49,219508,0.9,0.581,11,-5.21,0.0508,0.374,0.00502,0.203,0.556,107.975,4,2020
10786,50,231507,0.89,0.569,7,-6.192,0.154,0.0222,4.46e-05,0.136,0.552,104.017,4,2020
10787,48,168053,0.7440000000000001,0.972,1,-7.805,0.255,0.0854,1.62e-06,0.113,0.631,155.988,4,2020
10788,5,328592,0.432,0.978,6,-8.033999999999999,0.055,0.000172,0.8390000000000001,0.422,0.0539,139.506,4,2020
10789,50,182916,0.644,0.645,7,-7.256,0.3329999999999999,0.122,2.59e-06,0.264,0.497,71.97,4,2020
10790,70,184794,0.487,0.736,11,-7.149,0.354,0.465,0.0,0.0791,0.447,81.994,4,2021
10791,69,131633,0.92,0.616,5,-5.956,0.0975,0.0135,0.0014,0.0856,0.447,98.003,4,2021
10792,67,204756,0.682,0.8059999999999999,0,-6.184,0.0418,0.000461,0.0,0.217,0.872,109.972,4,2021
10793,68,142345,0.812,0.493,7,-8.19,0.108,0.0358,0.0,0.115,0.449,145.095,4,2021
10794,66,192000,0.942,0.401,8,-8.816,0.185,0.135,0.0534,0.0982,0.139,99.973,4,2021
10795,68,184430,0.619,0.57,9,-5.492000000000001,0.121,0.243,0.0,0.218,0.361,158.143,4,2021
10796,67,225000,0.642,0.449,3,-8.502,0.0706,0.6559999999999999,1.91e-05,0.107,0.3279999999999999,88.039,4,2021
10797,66,124073,0.8759999999999999,0.521,8,-8.772,0.1639999999999999,0.0706,1.3800000000000002e-05,0.0966,0.391,119.973,4,2021
10798,64,148000,0.9,0.497,2,-8.167,0.173,0.2339999999999999,0.0,0.2789999999999999,0.69,141.955,4,2021
10799,65,82034,0.8420000000000001,0.419,7,-9.228,0.175,0.0106,8.540000000000002e-05,0.111,0.752,156.833,4,2021
10800,68,158929,0.794,0.867,7,-5.151,0.0401,0.29,0.00625,0.12,0.551,125.029,4,2021
10801,64,216325,0.851,0.64,8,-4.609,0.154,0.0275,2.22e-06,0.2689999999999999,0.748,120.056,4,2021
10802,66,221695,0.785,0.747,8,-5.317,0.165,0.242,0.0,0.518,0.485,117.999,4,2021
10803,62,186622,0.623,0.608,8,-7.731,0.13,0.0315,0.0,0.3,0.312,150.06,4,2021
10804,65,198676,0.696,0.534,7,-7.198,0.0434,0.3929999999999999,0.0,0.156,0.271,124.898,4,2021
10805,62,161500,0.855,0.389,5,-9.785,0.221,0.493,0.0,0.123,0.627,133.054,3,2021
10806,62,126951,0.883,0.514,10,-9.607,0.355,0.647,0.0,0.22,0.68,155.94799999999998,4,2021
10807,62,171500,0.88,0.7240000000000001,2,-4.544,0.246,0.0783,0.0,0.1119999999999999,0.7390000000000001,145.96,4,2021
10808,62,205560,0.65,0.7490000000000001,0,-4.66,0.0321,0.00278,0.000562,0.18,0.115,141.965,4,2021
10809,59,119886,0.629,0.818,1,-6.912999999999999,0.351,0.148,0.0,0.253,0.7070000000000001,130.428,5,2021
10810,58,185567,0.81,0.746,2,-6.061,0.258,0.114,0.0,0.129,0.517,129.352,5,2021
10811,63,175889,0.767,0.474,2,-9.669,0.177,0.131,0.0,0.2739999999999999,0.356,105.987,4,2021
10812,62,212826,0.782,0.63,1,-6.141,0.1669999999999999,0.12,0.0,0.095,0.159,137.994,4,2021
10813,63,139024,0.8140000000000001,0.4679999999999999,8,-9.097,0.312,0.246,0.000106,0.0909,0.6970000000000001,163.991,4,2021
10814,62,170455,0.579,0.534,2,-9.589,0.0361,0.581,0.0,0.108,0.609,123.916,4,2021
10815,61,149380,0.685,0.7559999999999999,8,-6.415,0.243,0.427,0.0,0.226,0.517,145.942,4,2021
10816,60,180750,0.935,0.515,11,-9.078,0.142,0.465,0.0059,0.124,0.523,130.05200000000002,4,2021
10817,64,178776,0.6679999999999999,0.91,11,-3.377,0.245,0.22,0.0,0.0631,0.8370000000000001,97.968,4,2021
10818,60,125655,0.8109999999999999,0.7040000000000001,9,-7.476,0.0673,0.124,1.42e-05,0.1369999999999999,0.64,120.023,4,2021
10819,61,146800,0.785,0.63,6,-6.7410000000000005,0.156,0.259,2.75e-06,0.109,0.516,150.03799999999998,4,2021
10820,62,124253,0.78,0.588,4,-6.115,0.326,0.537,2.83e-06,0.1119999999999999,0.327,173.99900000000002,4,2021
10821,54,144000,0.58,0.698,9,-7.211,0.417,0.0824,0.0,0.561,0.5329999999999999,136.66899999999998,5,2021
10822,53,139200,0.635,0.355,8,-15.933,0.48,0.0597,0.0,0.344,0.4539999999999999,99.373,4,2021
10823,63,214800,0.715,0.871,2,-4.559,0.0419,0.0544,3.71e-06,0.0808,0.374,99.979,4,2021
10824,60,213704,0.78,0.727,1,-7.891,0.35,0.408,0.0,0.0987,0.532,100.163,4,2021
10825,60,135300,0.8959999999999999,0.532,2,-6.436,0.0812,0.0582,0.0226,0.115,0.591,100.021,4,2021
10826,60,144000,0.682,0.462,1,-9.765,0.0573,0.258,2.36e-06,0.127,0.0812,94.947,4,2021
10827,60,132524,0.7979999999999999,0.792,8,-8.647,0.2339999999999999,0.297,2.17e-06,0.1669999999999999,0.102,98.016,4,2021
10828,61,147122,0.68,0.563,5,-8.206,0.23,0.4029999999999999,0.0,0.067,0.369,90.354,4,2021
10829,60,204500,0.945,0.482,11,-8.854,0.242,0.195,0.0,0.255,0.556,119.982,4,2021
10830,59,139575,0.908,0.47,4,-4.964,0.0684,0.0935,0.0131,0.118,0.0672,139.968,4,2021
10831,60,154000,0.8909999999999999,0.627,7,-5.988,0.143,0.0614,0.00128,0.138,0.519,159.998,4,2021
10832,51,88800,0.522,0.693,11,-9.57,0.335,0.397,0.0,0.248,0.569,125.012,5,2021
10833,63,141782,0.652,0.557,5,-8.548,0.1,0.282,5.99e-05,0.109,0.187,151.399,3,2021
10834,59,122240,0.7759999999999999,0.637,7,-5.861000000000001,0.0439,0.225,8.16e-06,0.102,0.596,130.026,4,2021
10835,59,84239,0.856,0.429,1,-5.952000000000001,0.21,0.0106,0.131,0.294,0.139,140.952,3,2021
10836,61,138597,0.821,0.376,9,-8.373,0.382,0.213,1.91e-06,0.0688,0.291,171.05900000000003,4,2021
10837,58,208236,0.395,0.639,1,-5.17,0.0589,0.00845,0.1119999999999999,0.123,0.0765,84.985,4,2021
10838,60,148660,0.675,0.747,0,-5.212999999999999,0.0663,0.201,0.0,0.586,0.534,133.043,4,2021
10839,61,150909,0.7829999999999999,0.5720000000000001,7,-6.48,0.0759,0.276,0.0,0.182,0.522,131.981,4,2021
10840,60,220444,0.789,0.547,0,-8.621,0.182,0.374,0.000156,0.1159999999999999,0.457,135.1,4,2021
10841,59,125077,0.7240000000000001,0.647,1,-6.789,0.268,0.473,5.47e-06,0.236,0.6459999999999999,145.97299999999998,4,2021
10842,58,153846,0.853,0.5920000000000001,9,-6.905,0.1989999999999999,0.3279999999999999,0.0,0.1369999999999999,0.4529999999999999,117.089,4,2021
10843,45,34000,0.68,0.565,0,-12.274,0.525,0.875,0.0,0.7340000000000001,0.7090000000000001,98.155,5,2021
10844,59,217355,0.866,0.523,8,-9.682,0.302,0.251,0.0,0.129,0.335,119.003,4,2021
10845,59,350272,0.754,0.58,1,-8.357000000000001,0.309,0.0749,0.0,0.216,0.47,91.068,4,2021
10846,58,140182,0.813,0.6729999999999999,9,-7.063,0.2239999999999999,0.153,0.0,0.135,0.495,109.923,4,2021
10847,58,144276,0.8809999999999999,0.71,10,-4.761,0.146,0.206,6.19e-05,0.111,0.664,75.999,4,2021
10848,58,193190,0.894,0.667,11,-9.114,0.104,0.0042,0.00362,0.0815,0.7809999999999999,142.084,4,2021
10849,58,150444,0.379,0.542,0,-5.521,0.0354,0.00297,0.00121,0.121,0.133,144.131,4,2021
10850,58,124136,0.855,0.722,5,-7.356,0.114,0.0416,0.0,0.134,0.726,160.101,4,2021
10851,58,195387,0.6559999999999999,0.171,0,-13.569,0.0317,0.8320000000000001,0.000333,0.127,0.191,130.094,4,2021
10852,58,138857,0.703,0.742,0,-6.089,0.285,0.000134,0.0,0.363,0.62,139.843,4,2021
10853,57,162694,0.847,0.637,10,-5.613,0.0655,0.02,4.46e-06,0.3229999999999999,0.24,129.964,4,2021
10854,57,207556,0.8590000000000001,0.604,1,-7.051,0.127,0.0578,0.0,0.078,0.64,134.983,4,2021
10855,61,176878,0.89,0.701,4,-7.061,0.1939999999999999,0.204,0.0,0.0741,0.652,102.001,4,2021
10856,57,167885,0.585,0.785,5,-3.332,0.102,0.12,0.0,0.127,0.251,166.051,4,2021
10857,61,247061,0.72,0.6759999999999999,4,-4.99,0.139,0.525,0.00779,0.0872,0.319,95.056,4,2021
10858,58,96000,0.665,0.6679999999999999,6,-5.055,0.05,0.434,0.0,0.18,0.505,95.009,4,2021
10859,61,123716,0.472,0.675,6,-5.089,0.419,0.617,0.0,0.0973,0.152,138.857,4,2021
10860,57,164608,0.585,0.7340000000000001,8,-5.624,0.0731,0.000299,0.000221,0.0779,0.765,119.952,4,2021
10861,57,161235,0.917,0.6629999999999999,8,-5.724,0.173,0.212,0.0,0.11,0.7290000000000001,113.367,5,2021
10862,56,172196,0.6779999999999999,0.6679999999999999,5,-6.757999999999999,0.0389,0.00064,6.25e-05,0.353,0.141,134.07299999999998,4,2021
10863,57,198857,0.6940000000000001,0.723,11,-5.843999999999999,0.0715,0.255,0.0,0.0848,0.773,140.012,4,2021
10864,56,171429,0.523,0.94,11,-4.678999999999999,0.0652,0.0116,0.0,0.35,0.6809999999999999,149.97299999999998,4,2021
10865,61,175357,0.8540000000000001,0.637,6,-6.513999999999999,0.0966,0.3989999999999999,0.000394,0.0983,0.802,130.007,4,2021
10866,57,111268,0.898,0.85,7,-4.435,0.0958,0.218,0.000288,0.102,0.367,105.0,4,2021
10867,58,118165,0.767,0.5379999999999999,11,-9.476,0.484,0.159,4.35e-05,0.15,0.615,166.079,4,2021
10868,57,290323,0.493,0.606,7,-10.085,0.0374,0.16,0.0149,0.0876,0.46,82.029,4,2021
10869,56,149538,0.8540000000000001,0.539,2,-7.65,0.0586,0.0062,0.0164,0.12,0.534,130.037,4,2021
10870,55,172500,0.8170000000000001,0.672,8,-5.1080000000000005,0.1009999999999999,0.128,0.000647,0.0847,0.275,130.143,4,2021
10871,53,173235,0.784,0.4579999999999999,5,-8.294,0.303,0.254,0.0,0.11,0.581,169.87599999999998,4,2021
10872,58,161200,0.612,0.705,2,-6.215,0.0333,0.2739999999999999,0.0,0.401,0.5,150.083,4,2021
10873,54,185453,0.937,0.411,10,-9.112,0.1,0.466,0.0,0.0579,0.675,127.972,4,2021
10874,54,198015,0.841,0.541,11,-8.559,0.0495,0.0737,0.037,0.102,0.436,133.982,4,2021
10875,57,138138,0.8640000000000001,0.693,7,-5.1080000000000005,0.2319999999999999,0.0137,0.0022,0.143,0.524,157.157,4,2021
10876,57,121250,0.799,0.728,2,-5.354,0.124,0.201,0.0,0.114,0.7,96.048,4,2021
10877,56,162203,0.504,0.7,0,-5.943,0.0442,0.00395,1.2e-05,0.617,0.231,144.01,4,2021
10878,56,127658,0.899,0.532,9,-6.292000000000001,0.23,0.0479,0.0,0.411,0.632,128.02100000000002,4,2021
10879,56,227277,0.885,0.5589999999999999,5,-8.014,0.0871,0.168,0.0,0.088,0.288,119.962,4,2021
10880,57,73500,0.635,0.3779999999999999,1,-11.92,0.292,0.311,0.0,0.21,0.5529999999999999,159.988,4,2021
10881,55,147097,0.779,0.741,11,-6.915,0.108,0.0593,0.0,0.128,0.241,93.006,4,2021
10882,51,211000,0.8540000000000001,0.7190000000000001,8,-6.166,0.103,0.11,0.0,0.111,0.68,148.048,4,2021
10883,56,68800,0.603,0.513,2,-8.867,0.436,0.0309,1.52e-05,0.304,0.4679999999999999,149.815,4,2021
10884,73,180620,0.586,0.715,11,-5.962000000000001,0.159,0.013,1.15e-06,0.54,0.59,120.971,4,2021
10885,50,190545,0.899,0.481,5,-8.795,0.0752,0.192,0.0782,0.127,0.337,132.045,4,2021
10886,50,173739,0.8290000000000001,0.623,5,-7.695,0.298,0.125,0.0,0.151,0.7559999999999999,78.516,4,2021
10887,55,177725,0.5579999999999999,0.421,3,-7.779,0.027,0.0174,0.0009689999999999,0.175,0.0725,95.99,4,2021
10888,50,200412,0.828,0.402,5,-11.999,0.0546,0.446,0.0419,0.138,0.547,135.966,4,2021
10889,50,160386,0.8640000000000001,0.52,2,-8.457,0.264,0.41,0.0,0.156,0.496,85.491,4,2021
10890,55,163021,0.85,0.65,9,-8.472999999999999,0.28,0.0875,0.434,0.115,0.892,138.99,4,2021
10891,55,142934,0.504,0.677,1,-5.064,0.0317,0.0183,0.00625,0.0926,0.31,119.086,4,2021
10892,56,165217,0.794,0.606,1,-5.962999999999999,0.0892,0.0269,0.0,0.32,0.516,137.934,4,2021
10893,55,211200,0.53,0.843,11,-5.352,0.0348,0.0176,5.91e-06,0.0417,0.48,150.042,4,2021
10894,56,167097,0.8079999999999999,0.611,1,-5.7010000000000005,0.195,0.416,0.0,0.106,0.346,92.988,4,2021
10895,48,186714,0.821,0.455,1,-10.099,0.31,0.68,1.35e-05,0.109,0.7,147.138,4,2021
10896,59,120898,0.907,0.507,3,-12.213,0.161,0.616,0.00422,0.105,0.917,144.05100000000002,4,2021
10897,55,136000,0.82,0.472,6,-7.298999999999999,0.1639999999999999,0.0442,0.0,0.26,0.768,119.896,5,2021
10898,53,132414,0.976,0.5770000000000001,1,-7.84,0.456,0.00987,0.0,0.0947,0.374,116.068,4,2021
10899,50,110350,0.852,0.68,10,-5.942,0.215,0.0578,2.33e-05,0.114,0.594,130.95600000000002,4,2021
10900,54,349200,0.531,0.956,11,-3.964,0.0854,0.019,0.0001909999999999,0.0507,0.1989999999999999,175.074,4,2021
10901,52,132996,0.792,0.494,5,-7.502000000000001,0.3389999999999999,0.595,0.000874,0.0877,0.659,86.669,5,2021
10902,50,131913,0.879,0.431,11,-7.229,0.353,0.011,0.0,0.158,0.179,124.959,4,2021
10903,51,161216,0.821,0.409,5,-10.606,0.298,0.243,0.0,0.127,0.121,130.92,4,2021
10904,49,111583,0.866,0.446,10,-7.395,0.0661,0.00213,0.00202,0.325,0.129,132.023,4,2021
10905,49,184321,0.7979999999999999,0.618,1,-7.789,0.1159999999999999,0.0911,0.0,0.3979999999999999,0.281,124.986,4,2021
10906,49,118858,0.732,0.6709999999999999,5,-6.247000000000001,0.0475,0.00556,0.000534,0.111,0.5479999999999999,104.962,4,2021
10907,56,90436,0.809,0.8220000000000001,11,-3.934,0.187,0.0134,0.0,0.245,0.897,159.998,4,2021
10908,54,194213,0.716,0.512,8,-7.617000000000001,0.0325,0.0289999999999999,1.66e-06,0.111,0.34,104.029,4,2021
10909,56,160286,0.748,0.6,5,-5.395,0.182,0.674,0.0,0.0911,0.629,140.016,4,2021
10910,54,182416,0.797,0.642,1,-5.549,0.321,0.195,0.0,0.2019999999999999,0.711,141.931,4,2021
10911,55,197500,0.7340000000000001,0.621,6,-6.909,0.0375,0.478,0.0001,0.1169999999999999,0.354,119.996,4,2021
10912,54,124500,0.61,0.244,0,-14.079,0.0474,0.0371,0.9,0.121,0.0739,111.995,4,2021
10913,56,127866,0.754,0.6,3,-6.821000000000001,0.155,0.115,0.0,0.162,0.2289999999999999,93.917,4,2021
10914,55,163965,0.787,0.675,11,-8.459,0.276,0.0267,0.0,0.532,0.667,129.955,4,2021
10915,57,152348,0.725,0.8290000000000001,2,-4.255,0.123,0.429,0.0,0.287,0.428,114.976,4,2021
10916,50,163000,0.767,0.322,7,-6.082000000000001,0.0398,0.759,0.0,0.1009999999999999,0.4429999999999999,119.884,4,2021
10917,55,142167,0.738,0.573,6,-8.584,0.203,0.165,0.0012,0.136,0.414,180.088,4,2021
10918,55,109298,0.883,0.72,6,-4.328,0.0866,0.0235,0.0,0.19,0.723,105.02,4,2021
10919,55,163543,0.893,0.584,9,-6.388999999999999,0.208,0.6709999999999999,1.6e-05,0.0876,0.446,121.013,4,2021
10920,54,162502,0.659,0.784,11,-7.169,0.0345,0.0327,0.0,0.309,0.49,95.936,4,2021
10921,53,209893,0.579,0.887,5,-6.035,0.144,0.0108,1.19e-05,0.302,0.7759999999999999,174.166,4,2021
10922,73,169506,0.8340000000000001,0.6509999999999999,6,-4.855,0.0595,0.153,0.0,0.146,0.49,121.978,4,2021
10923,54,154286,0.5920000000000001,0.561,6,-8.935,0.0668,0.0675,0.0,0.073,0.0657,69.98,4,2021
10924,53,165000,0.5660000000000001,0.501,5,-6.787000000000001,0.223,0.185,0.000496,0.12,0.296,92.359,3,2021
10925,53,99651,0.65,0.243,3,-9.938,0.0299,0.879,0.0,0.1689999999999999,0.3939999999999999,98.95,4,2021
10926,51,62000,0.96,0.504,2,-10.569,0.382,0.126,0.00085,0.0935,0.226,105.013,4,2021
10927,53,183762,0.7879999999999999,0.74,11,-6.31,0.106,0.00401,0.000174,0.315,0.451,135.975,4,2021
10928,54,110516,0.688,0.8340000000000001,7,-4.518,0.0613,0.0145,0.0,0.584,0.43,154.94899999999998,4,2021
10929,54,126614,0.802,0.718,1,-8.426,0.1969999999999999,0.0233,0.0,0.344,0.299,99.974,4,2021
10930,47,194737,0.715,0.3979999999999999,8,-6.399,0.0324,0.833,0.0,0.281,0.256,114.003,4,2021
10931,51,165334,0.5329999999999999,0.7509999999999999,4,-7.928,0.179,0.0661,0.0,0.11,0.238,98.965,4,2021
10932,54,284776,0.847,0.409,1,-11.034,0.422,0.341,1.46e-05,0.0995,0.481,125.946,4,2021
10933,47,113941,0.667,0.355,7,-9.792,0.0305,0.745,1.12e-06,0.186,0.617,102.125,4,2021
10934,0,400133,0.85,0.605,7,-8.911,0.0755,0.0175,0.00794,0.17,0.845,121.999,4,2020
10935,0,477400,0.5770000000000001,0.997,11,-6.751,0.0625,7.01e-05,0.878,0.256,0.499,140.004,4,2020
10936,0,128120,0.372,0.967,0,-2.694,0.106,0.000413,0.0,0.496,0.456,111.444,4,2020
10937,0,277551,0.5579999999999999,0.8440000000000001,7,-6.207000000000001,0.031,0.242,0.962,0.125,0.053,140.013,4,2021
10938,0,179722,0.515,0.555,5,-9.612,0.0272,0.141,0.6990000000000001,0.0896,0.0607,135.049,4,2020
10939,0,435853,0.476,0.555,0,-3.7,0.0303,0.6709999999999999,0.0,0.77,0.204,121.506,4,2020
10940,0,118544,0.716,0.303,8,-15.462,0.522,0.00057,0.923,0.106,0.322,81.97200000000001,4,2021
10941,0,246000,0.445,0.701,2,-8.708,0.0374,0.00283,0.000982,0.13,0.652,130.026,4,2020
10942,73,172200,0.623,0.6629999999999999,11,-6.457999999999999,0.142,0.0624,4.49e-06,0.0922,0.346,149.91,4,2020
10943,71,189320,0.472,0.293,10,-8.277000000000001,0.0613,0.8759999999999999,0.0,0.0972,0.379,205.602,4,2020
10944,71,217444,0.778,0.488,1,-5.361000000000001,0.0489,0.0719,0.0,0.0935,0.457,133.05200000000002,4,2020
10945,71,189174,0.521,0.652,8,-7.362,0.0455,0.0925,0.0,0.1669999999999999,0.312,141.865,4,2020
10946,71,186853,0.647,0.6920000000000001,6,-4.6,0.098,0.108,0.0,0.126,0.342,139.69299999999998,3,2020
10947,71,176400,0.58,0.778,6,-4.141,0.0473,0.355,0.0,0.0769,0.612,150.096,4,2020
10948,71,186148,0.545,0.545,1,-6.438,0.039,0.807,1.19e-05,0.114,0.244,108.039,4,2020
10949,74,193555,0.755,0.882,10,-1.957,0.0532,0.125,0.0014199999999999,0.103,0.606,99.984,4,2020
10950,72,167313,0.755,0.78,10,-5.324,0.0429,0.39,0.0,0.34,0.897,121.97,4,2020
10951,70,179125,0.74,0.743,6,-4.166,0.1369999999999999,0.0477,0.0,0.0925,0.773,135.071,4,2020
10952,70,185503,0.4589999999999999,0.696,8,-4.953,0.0406,0.126,0.0,0.198,0.422,85.819,4,2020
10953,69,253445,0.647,0.657,4,-3.683,0.0327,0.176,0.0,0.1,0.226,122.911,4,2020
10954,69,172800,0.727,0.512,8,-11.92,0.0516,0.0964,0.0,0.268,0.46,100.001,4,2020
10955,69,174725,0.536,0.684,9,-6.862,0.0438,0.0726,0.0,0.115,0.3829999999999999,91.37,4,2020
10956,70,177810,0.711,0.916,11,-4.678,0.0587,0.113,0.0,0.188,0.79,130.013,4,2020
10957,69,214733,0.713,0.902,9,-3.009,0.0378,0.0493,0.0,0.0781,0.72,116.909,4,2020
10958,69,180000,0.703,0.7040000000000001,6,-6.117000000000001,0.0641,0.048,0.0,0.41,0.725,139.933,4,2020
10959,69,201931,0.778,0.8190000000000001,0,-3.873,0.0531,0.1639999999999999,0.0,0.111,0.637,144.953,4,2020
10960,69,177000,0.685,0.764,9,-4.503,0.0664,0.45,0.0,0.2269999999999999,0.315,80.03699999999999,4,2020
10961,69,144839,0.701,0.541,2,-6.403,0.21,0.264,0.0,0.118,0.8340000000000001,185.511,3,2020
10962,68,196742,0.725,0.7809999999999999,8,-7.035,0.0611,0.0153,9.66e-06,0.0686,0.397,130.986,4,2020
10963,69,202469,0.556,0.731,11,-6.572,0.0923,0.373,0.0,0.1159999999999999,0.0396,98.135,4,2020
10964,69,176480,0.677,0.878,11,-5.013,0.1169999999999999,0.075,0.0,0.193,0.65,97.998,4,2020
10965,68,186462,0.7490000000000001,0.747,0,-7.292999999999999,0.0596,0.131,0.0,0.182,0.598,91.989,4,2020
10966,68,202990,0.6659999999999999,0.72,2,-5.032,0.1159999999999999,0.24,0.0,0.215,0.441,92.106,4,2020
10967,67,174638,0.573,0.8859999999999999,2,-4.322,0.054,0.00391,0.0004469999999999,0.152,0.487,159.975,4,2020
10968,67,180581,0.873,0.636,10,-7.593999999999999,0.0785,0.114,6.15e-06,0.478,0.355,121.009,4,2020
10969,67,167160,0.698,0.8859999999999999,7,-4.184,0.0447,0.122,0.0,0.354,0.562,101.981,4,2020
10970,67,137562,0.5379999999999999,0.579,6,-6.986000000000001,0.114,0.537,0.0,0.165,0.616,166.053,5,2020
10971,67,240000,0.4639999999999999,0.492,1,-7.997999999999999,0.0527,0.7120000000000001,0.0,0.14,0.2239999999999999,170.16099999999997,4,2020
10972,67,163073,0.7190000000000001,0.736,4,-6.32,0.0776,0.0315,0.0,0.0988,0.593,109.028,4,2020
10973,67,141063,0.7240000000000001,0.799,6,-5.16,0.0482,0.00527,0.0,0.0527,0.8270000000000001,99.991,4,2020
10974,66,230923,0.547,0.5539999999999999,7,-7.563,0.102,0.149,0.0,0.344,0.0702,82.178,3,2020
10975,67,200821,0.642,0.8059999999999999,5,-5.4510000000000005,0.176,0.0206,0.0,0.11,0.562,134.002,4,2020
